vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train013,train,0,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,1,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,2,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.7602298298637463,-0.35714285714285715,0.014285714285714285,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,3,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.7602298298637463,-0.35714285714285715,0.014285714285714285,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,4,5,1,1,7,3.8011491493187317,-1.7857142857142858,0.07142857142857142,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.7602298298637463,-0.35714285714285715,0.014285714285714285,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,5,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.7602298298637463,-0.35714285714285715,0.014285714285714285,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,6,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,5.0,1.0,1.0,7.0,0.7602298298637463,-0.35714285714285715,0.014285714285714285,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7.0
Train013,train,7,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,4.8,1.0,1.0,6.8,0.868741924943285,-0.39692207368600585,0.05399509251867472,0.00033085194375516956,6.892748828232699e-05,6.952169076751947e-05,6.8
Train013,train,8,5,1,1,7,0.0,0.0,0.0,0.00034463744141163496,6.892748828232699e-05,6.952169076751947e-05,7,4.6,1.0,1.0,6.6,0.868741924943285,-0.39692207368600585,0.05399509251867472,0.00031706644609870416,6.892748828232699e-05,6.952169076751947e-05,6.6
Train013,train,9,4,1,1,6,4.343709624716425,-1.9846103684300294,0.2699754625933736,0.00027570995312930797,6.892748828232699e-05,6.952169076751947e-05,6,4.4,1.0,1.0,6.4,0.868741924943285,-0.39692207368600585,0.05399509251867472,0.00030328094844223876,6.892748828232699e-05,6.952169076751947e-05,6.4
Train013,train,10,4,1,1,6,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,6.952169076751947e-05,6,4.2,1.0,1.0,6.2,0.868741924943285,-0.39692207368600585,0.05399509251867472,0.00028949545078577337,6.892748828232699e-05,6.952169076751947e-05,6.2
Train013,train,11,4,1,1,6,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,6.952169076751947e-05,6,4.0,1.0,1.0,6.0,0.868741924943285,-0.39692207368600585,0.05399509251867472,0.00027570995312930797,6.892748828232699e-05,6.952169076751947e-05,6.0
Train013,train,12,4,1,1,6,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,6.952169076751947e-05,6,4.0,1.6,1.2,6.8,0.8395444033539702,-0.3197923402782061,0.1632980412526292,0.00027570995312930797,0.00011028398125172319,8.342602892102336e-05,6.8
Train013,train,13,4,1,1,6,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,6.952169076751947e-05,6,4.0,2.2,1.4,7.6,0.8395444033539702,-0.3197923402782061,0.1632980412526292,0.00027570995312930797,0.00015164047422111938,9.733036707452725e-05,7.6
Train013,train,14,4,4,2,10,4.197722016769851,-1.5989617013910304,0.8164902062631461,0.00027570995312930797,0.00027570995312930797,0.00013904338153503893,10,4.0,2.8,1.6,8.4,0.8395444033539702,-0.3197923402782061,0.1632980412526292,0.00027570995312930797,0.00019299696719051558,0.00011123470522803115,8.4
Train013,train,15,4,4,2,10,0.0,0.0,0.0,0.00027570995312930797,0.00027570995312930797,0.00013904338153503893,10,4.0,3.4,1.8,9.2,0.8395444033539702,-0.3197923402782061,0.1632980412526292,0.00027570995312930797,0.00023435346015991177,0.00012513904338153504,9.2
Train013,train,16,4,4,2,10,0.0,0.0,0.0,0.00027570995312930797,0.00027570995312930797,0.00013904338153503893,10,4.0,4.0,2.0,10.0,0.8395444033539702,-0.3197923402782061,0.1632980412526292,0.00027570995312930797,0.00027570995312930797,0.00013904338153503893,10.0
Train013,train,17,4,4,2,10,0.0,0.0,0.0,0.00027570995312930797,0.00027570995312930797,0.00013904338153503893,10,4.0,3.8,2.0,9.8,0.7462364140210149,-0.29978361983143204,-0.02915314290613117,0.00027570995312930797,0.00026192445547284257,0.00013904338153503893,9.8
Train013,train,18,4,4,2,10,0.0,0.0,0.0,0.00027570995312930797,0.00027570995312930797,0.00013904338153503893,10,4.0,3.6,2.0,9.6,0.7462364140210149,-0.29978361983143204,-0.02915314290613117,0.00027570995312930797,0.00024813895781637717,0.00013904338153503893,9.6
Train013,train,19,4,3,2,9,3.7311820701050746,-1.4989180991571602,-0.14576571453065584,0.00027570995312930797,0.00020678246484698098,0.00013904338153503893,9,4.0,3.4,2.0,9.4,0.7462364140210149,-0.29978361983143204,-0.02915314290613117,0.00027570995312930797,0.00023435346015991177,0.00013904338153503893,9.4
Train013,train,20,4,3,2,9,0.0,0.0,0.0,0.00027570995312930797,0.00020678246484698098,0.00013904338153503893,9,4.0,3.2,2.0,9.2,0.7462364140210149,-0.29978361983143204,-0.02915314290613117,0.00027570995312930797,0.00022056796250344637,0.00013904338153503893,9.2
Train013,train,21,4,3,2,9,0.0,0.0,0.0,0.00027570995312930797,0.00020678246484698098,0.00013904338153503893,9,4.0,3.0,2.0,9.0,0.7462364140210149,-0.29978361983143204,-0.02915314290613117,0.00027570995312930797,0.00020678246484698098,0.00013904338153503893,9.0
Train013,train,22,4,3,2,9,0.0,0.0,0.0,0.00027570995312930797,0.00020678246484698098,0.00013904338153503893,9,3.6,2.8,2.2,8.6,0.9013793755049703,-0.10208484883365958,0.0109609783396659,0.00024813895781637717,0.00019299696719051558,0.00015294771968854282,8.6
Train013,train,23,4,3,2,9,0.0,0.0,0.0,0.00027570995312930797,0.00020678246484698098,0.00013904338153503893,9,3.2,2.6,2.4,8.2,0.9013793755049703,-0.10208484883365958,0.0109609783396659,0.00022056796250344637,0.00017921146953405018,0.00016685205784204674,8.2
Train013,train,24,2,2,3,7,4.506896877524851,-0.5104242441682979,0.05480489169832949,0.00013785497656465398,0.00013785497656465398,0.0002085650723025584,7,2.8,2.4,2.6,7.8,0.9013793755049703,-0.10208484883365958,0.0109609783396659,0.00019299696719051558,0.00016542597187758478,0.0001807563959955506,7.8
Train013,train,25,2,2,3,7,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0002085650723025584,7,2.4,2.2,2.8,7.4,0.9013793755049703,-0.10208484883365958,0.0109609783396659,0.00016542597187758478,0.00015164047422111938,0.0001946607341490545,7.4
Train013,train,26,2,2,3,7,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0002085650723025584,7,2.0,2.0,3.0,7.0,0.9013793755049703,-0.10208484883365958,0.0109609783396659,0.00013785497656465398,0.00013785497656465398,0.0002085650723025584,7.0
Train013,train,27,2,2,3,7,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0002085650723025584,7,2.2,2.4,3.0,7.6,0.7929286863329955,0.013576741458569888,-0.02850053128871413,0.00015164047422111938,0.00016542597187758478,0.0002085650723025584,7.6
Train013,train,28,2,2,3,7,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0002085650723025584,7,2.4,2.8,3.0,8.2,0.7929286863329955,0.013576741458569888,-0.02850053128871413,0.00016542597187758478,0.00019299696719051558,0.0002085650723025584,8.2
Train013,train,29,3,4,3,10,3.9646434316649777,0.06788370729284944,-0.14250265644357066,0.00020678246484698098,0.00027570995312930797,0.0002085650723025584,10,2.6,3.2,3.0,8.8,0.7929286863329955,0.013576741458569888,-0.02850053128871413,0.00017921146953405018,0.00022056796250344637,0.0002085650723025584,8.8
