vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train015,train,0,2,3,2,7,0.0,0.0,0.0,0.00013785497656465398,0.00020678246484698098,0.00013904338153503893,7,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.00013785497656465398,0.00020678246484698098,0.00013904338153503893,7.0
Train015,train,1,2,3,2,7,0.0,0.0,0.0,0.00013785497656465398,0.00020678246484698098,0.00013904338153503893,7,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.00013785497656465398,0.00020678246484698098,0.00013904338153503893,7.0
Train015,train,2,2,3,2,7,0.0,0.0,0.0,0.00013785497656465398,0.00020678246484698098,0.00013904338153503893,7,1.8,3.0,2.0,6.8,0.6255265756170227,-0.3491728650349982,0.016583953170166484,0.00012406947890818859,0.00020678246484698098,0.00013904338153503893,6.8
Train015,train,3,2,3,2,7,0.0,0.0,0.0,0.00013785497656465398,0.00020678246484698098,0.00013904338153503893,7,1.6,3.0,2.0,6.6,0.6255265756170227,-0.3491728650349982,0.016583953170166484,0.00011028398125172319,0.00020678246484698098,0.00013904338153503893,6.6
Train015,train,4,1,3,2,6,3.1276328780851137,-1.745864325174991,0.08291976585083242,6.892748828232699e-05,0.00020678246484698098,0.00013904338153503893,6,1.4,3.0,2.0,6.4,0.6255265756170227,-0.3491728650349982,0.016583953170166484,9.649848359525779e-05,0.00020678246484698098,0.00013904338153503893,6.4
Train015,train,5,1,3,2,6,0.0,0.0,0.0,6.892748828232699e-05,0.00020678246484698098,0.00013904338153503893,6,1.2,3.0,2.0,6.2,0.6255265756170227,-0.3491728650349982,0.016583953170166484,8.271298593879239e-05,0.00020678246484698098,0.00013904338153503893,6.2
Train015,train,6,1,3,2,6,0.0,0.0,0.0,6.892748828232699e-05,0.00020678246484698098,0.00013904338153503893,6,1.0,3.0,2.0,6.0,0.6255265756170227,-0.3491728650349982,0.016583953170166484,6.892748828232699e-05,0.00020678246484698098,0.00013904338153503893,6.0
Train015,train,7,1,3,2,6,0.0,0.0,0.0,6.892748828232699e-05,0.00020678246484698098,0.00013904338153503893,6,1.0,2.8,1.8,5.6,0.9265564437074637,-0.5239733016169259,0.002366063489370368,6.892748828232699e-05,0.00019299696719051558,0.00012513904338153504,5.6
Train015,train,8,1,3,2,6,0.0,0.0,0.0,6.892748828232699e-05,0.00020678246484698098,0.00013904338153503893,6,1.0,2.6,1.6,5.2,0.9265564437074637,-0.5239733016169259,0.002366063489370368,6.892748828232699e-05,0.00017921146953405018,0.00011123470522803115,5.2
Train015,train,9,1,2,1,4,4.632782218537319,-2.6198665080846295,0.01183031744685184,6.892748828232699e-05,0.00013785497656465398,6.952169076751947e-05,4,1.0,2.4,1.4,4.8,0.9265564437074637,-0.5239733016169259,0.002366063489370368,6.892748828232699e-05,0.00016542597187758478,9.733036707452725e-05,4.8
