vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train006,train,0,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,6,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,6.0
Train006,train,1,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,6,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,6.0
Train006,train,2,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,6,2.8,2.0,0.0,4.8,0.7846267379472331,0.024263621375395374,-0.08082587527881574,0.00019299696719051558,0.00013785497656465398,0.0,5.6
Train006,train,3,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,6,2.6,2.0,0.0,4.6,0.7846267379472331,0.024263621375395374,-0.08082587527881574,0.00017921146953405018,0.00013785497656465398,0.0,5.2
Train006,train,4,2,2,0,4,3.923133689736166,0.12131810687697686,-0.4041293763940787,0.00013785497656465398,0.00013785497656465398,0.0,4,2.4,2.0,0.0,4.4,0.7846267379472331,0.024263621375395374,-0.08082587527881574,0.00016542597187758478,0.00013785497656465398,0.0,4.8
Train006,train,5,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.2,2.0,0.0,4.2,0.7846267379472331,0.024263621375395374,-0.08082587527881574,0.00015164047422111938,0.00013785497656465398,0.0,4.4
Train006,train,6,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.0,2.0,0.0,4.0,0.7846267379472331,0.024263621375395374,-0.08082587527881574,0.00013785497656465398,0.00013785497656465398,0.0,4.0
Train006,train,7,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.4,2.0,0.4,4.8,0.875,0.033882634465189555,0.04950615725316025,0.00016542597187758478,0.00013785497656465398,2.7808676307007788e-05,4.8
Train006,train,8,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.8,2.0,0.8,5.6,0.875,0.033882634465189555,0.04950615725316025,0.00019299696719051558,0.00013785497656465398,5.5617352614015575e-05,5.6
Train006,train,9,4,2,2,8,4.375,0.16941317232594777,0.24753078626580127,0.00027570995312930797,0.00013785497656465398,0.00013904338153503893,8,3.2,2.0,1.2,6.4,0.875,0.033882634465189555,0.04950615725316025,0.00022056796250344637,0.00013785497656465398,8.342602892102336e-05,6.4
