vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train004,train,0,0,2,1,3,0.0,0.0,0.0,0.0,0.00013785497656465398,6.952169076751947e-05,3,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.00013785497656465398,6.952169076751947e-05,3.0
Train004,train,1,0,2,1,3,0.0,0.0,0.0,0.0,0.00013785497656465398,6.952169076751947e-05,3,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.00013785497656465398,6.952169076751947e-05,3.0
Train004,train,2,0,2,1,3,0.0,0.0,0.0,0.0,0.00013785497656465398,6.952169076751947e-05,3,0.2,1.8,1.0,3.0,0.658924538187754,-0.65,0.1,1.3785497656465398e-05,0.00012406947890818859,6.952169076751947e-05,3.0
Train004,train,3,0,2,1,3,0.0,0.0,0.0,0.0,0.00013785497656465398,6.952169076751947e-05,3,0.4,1.6,1.0,3.0,0.658924538187754,-0.65,0.1,2.7570995312930797e-05,0.00011028398125172319,6.952169076751947e-05,3.0
Train004,train,4,1,1,1,3,3.2946226909387697,-3.25,0.5,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,0.6,1.4,1.0,3.0,0.658924538187754,-0.65,0.1,4.1356492969396195e-05,9.649848359525779e-05,6.952169076751947e-05,3.0
Train004,train,5,1,1,1,3,0.0,0.0,0.0,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,0.8,1.2,1.0,3.0,0.658924538187754,-0.65,0.1,5.5141990625861594e-05,8.271298593879239e-05,6.952169076751947e-05,3.0
Train004,train,6,1,1,1,3,0.0,0.0,0.0,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,1.0,1.0,1.0,3.0,0.658924538187754,-0.65,0.1,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3.0
Train004,train,7,1,1,1,3,0.0,0.0,0.0,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,1.0,1.0,1.0,3.0,0.6707701875205887,-0.1231357916351781,-0.2253713333720885,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3.0
Train004,train,8,1,1,1,3,0.0,0.0,0.0,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,1.0,1.0,1.0,3.0,0.6707701875205887,-0.1231357916351781,-0.2253713333720885,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3.0
Train004,train,9,1,1,1,3,3.3538509376029437,-0.6156789581758905,-1.1268566668604425,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,1.0,1.0,1.0,3.0,0.6707701875205887,-0.1231357916351781,-0.2253713333720885,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3.0
Train004,train,10,1,1,1,3,0.0,0.0,0.0,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,1.0,1.0,1.0,3.0,0.6707701875205887,-0.1231357916351781,-0.2253713333720885,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3.0
Train004,train,11,1,1,1,3,0.0,0.0,0.0,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3,1.0,1.0,1.0,3.0,0.6707701875205887,-0.1231357916351781,-0.2253713333720885,6.892748828232699e-05,6.892748828232699e-05,6.952169076751947e-05,3.0
