vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train010,train,0,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4.0
Train010,train,1,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4.0
Train010,train,2,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.2,2.0,0.0,4.2,0.8166318674103756,-0.5809623766068006,-0.3076630234978038,0.00015164047422111938,0.00013785497656465398,0.0,4.2
Train010,train,3,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.4,2.0,0.0,4.4,0.8166318674103756,-0.5809623766068006,-0.3076630234978038,0.00016542597187758478,0.00013785497656465398,0.0,4.4
Train010,train,4,3,2,0,5,4.083159337051878,-2.9048118830340033,-1.5383151174890188,0.00020678246484698098,0.00013785497656465398,0.0,5,2.6,2.0,0.0,4.6,0.8166318674103756,-0.5809623766068006,-0.3076630234978038,0.00017921146953405018,0.00013785497656465398,0.0,4.6
Train010,train,5,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,2.8,2.0,0.0,4.8,0.8166318674103756,-0.5809623766068006,-0.3076630234978038,0.00019299696719051558,0.00013785497656465398,0.0,4.8
Train010,train,6,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,3.0,2.0,0.0,5.0,0.8166318674103756,-0.5809623766068006,-0.3076630234978038,0.00020678246484698098,0.00013785497656465398,0.0,5.0
Train010,train,7,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,3.2,2.0,0.0,5.2,0.6864172411397258,-0.65,0.05,0.00022056796250344637,0.00013785497656465398,0.0,5.2
Train010,train,8,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,3.4,2.0,0.0,5.4,0.6864172411397258,-0.65,0.05,0.00023435346015991177,0.00013785497656465398,0.0,5.4
Train010,train,9,4,2,0,6,3.4320862056986288,-3.25,0.25,0.00027570995312930797,0.00013785497656465398,0.0,6,3.6,2.0,0.0,5.6,0.6864172411397258,-0.65,0.05,0.00024813895781637717,0.00013785497656465398,0.0,5.6
Train010,train,10,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,6,3.8,2.0,0.0,5.8,0.6864172411397258,-0.65,0.05,0.00026192445547284257,0.00013785497656465398,0.0,5.8
Train010,train,11,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,6,4.0,2.0,0.0,6.0,0.6864172411397258,-0.65,0.05,0.00027570995312930797,0.00013785497656465398,0.0,6.0
Train010,train,12,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,6,3.6,2.0,0.0,5.6,0.915156537340402,-0.49848644623764804,-0.06177149195057523,0.00024813895781637717,0.00013785497656465398,0.0,5.6
Train010,train,13,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,6,3.2,2.0,0.0,5.2,0.915156537340402,-0.49848644623764804,-0.06177149195057523,0.00022056796250344637,0.00013785497656465398,0.0,5.2
Train010,train,14,2,2,0,4,4.57578268670201,-2.49243223118824,-0.30885745975287615,0.00013785497656465398,0.00013785497656465398,0.0,4,2.8,2.0,0.0,4.8,0.915156537340402,-0.49848644623764804,-0.06177149195057523,0.00019299696719051558,0.00013785497656465398,0.0,4.8
Train010,train,15,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.4,2.0,0.0,4.4,0.915156537340402,-0.49848644623764804,-0.06177149195057523,0.00016542597187758478,0.00013785497656465398,0.0,4.4
Train010,train,16,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.0,2.0,0.0,4.0,0.915156537340402,-0.49848644623764804,-0.06177149195057523,0.00013785497656465398,0.00013785497656465398,0.0,4.0
Train010,train,17,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.2,2.0,0.0,4.2,0.7295445510972751,-0.325,0.05,0.00015164047422111938,0.00013785497656465398,0.0,4.2
Train010,train,18,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,4,2.4,2.0,0.0,4.4,0.7295445510972751,-0.325,0.05,0.00016542597187758478,0.00013785497656465398,0.0,4.4
Train010,train,19,3,2,0,5,3.6477227554863756,-1.625,0.25,0.00020678246484698098,0.00013785497656465398,0.0,5,2.6,2.0,0.0,4.6,0.7295445510972751,-0.325,0.05,0.00017921146953405018,0.00013785497656465398,0.0,4.6
Train010,train,20,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,2.8,2.0,0.0,4.8,0.7295445510972751,-0.325,0.05,0.00019299696719051558,0.00013785497656465398,0.0,4.8
Train010,train,21,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,3.0,2.0,0.0,5.0,0.7295445510972751,-0.325,0.05,0.00020678246484698098,0.00013785497656465398,0.0,5.0
Train010,train,22,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,2.8,1.6,0.0,4.4,1.0,1.0,0.0,0.00019299696719051558,0.00011028398125172319,0.0,4.4
Train010,train,23,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,5,2.6,1.2,0.0,3.8,1.0,1.0,0.0,0.00017921146953405018,8.271298593879239e-05,0.0,3.8
Train010,train,24,2,0,0,2,5.0,5.0,0.0,0.00013785497656465398,0.0,0.0,2,2.4,0.8,0.0,3.2,1.0,1.0,0.0,0.00016542597187758478,5.5141990625861594e-05,0.0,3.2
Train010,train,25,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,2,2.2,0.4,0.0,2.6,1.0,1.0,0.0,0.00015164047422111938,2.7570995312930797e-05,0.0,2.6
Train010,train,26,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,2,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.00013785497656465398,0.0,0.0,2.0
Train010,train,27,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,2,2.6,0.0,0.0,2.6,0.7072510139298384,0.1,0.0,0.00017921146953405018,0.0,0.0,2.6
Train010,train,28,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,2,3.2,0.0,0.0,3.2,0.7072510139298384,0.1,0.0,0.00022056796250344637,0.0,0.0,3.2
Train010,train,29,5,0,0,5,3.536255069649192,0.5,0.0,0.00034463744141163496,0.0,0.0,5,3.8,0.0,0.0,3.8,0.7072510139298384,0.1,0.0,0.00026192445547284257,0.0,0.0,3.8
Train010,train,30,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,5,4.4,0.0,0.0,4.4,0.7072510139298384,0.1,0.0,0.00030328094844223876,0.0,0.0,4.4
Train010,train,31,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,5,5.0,0.0,0.0,5.0,0.7072510139298384,0.1,0.0,0.00034463744141163496,0.0,0.0,5.0
Train010,train,32,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,5,4.8,0.2,0.0,5.0,0.746027390639474,-0.4,0.06666666666666667,0.00033085194375516956,1.3785497656465398e-05,0.0,5.0
Train010,train,33,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,5,4.6,0.4,0.0,5.0,0.746027390639474,-0.4,0.06666666666666667,0.00031706644609870416,2.7570995312930797e-05,0.0,5.0
Train010,train,34,4,1,0,5,3.73013695319737,-2.0,0.3333333333333333,0.00027570995312930797,6.892748828232699e-05,0.0,5,4.4,0.6,0.0,5.0,0.746027390639474,-0.4,0.06666666666666667,0.00030328094844223876,4.1356492969396195e-05,0.0,5.0
Train010,train,35,4,1,0,5,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,0.0,5,4.2,0.8,0.0,5.0,0.746027390639474,-0.4,0.06666666666666667,0.00028949545078577337,5.5141990625861594e-05,0.0,5.0
Train010,train,36,4,1,0,5,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,0.0,5,4.0,1.0,0.0,5.0,0.746027390639474,-0.4,0.06666666666666667,0.00027570995312930797,6.892748828232699e-05,0.0,5.0
Train010,train,37,4,1,0,5,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,0.0,5,3.8,1.0,0.0,4.8,0.7290319315472834,0.023626363230351544,0.026171196129510688,0.00026192445547284257,6.892748828232699e-05,0.0,4.8
Train010,train,38,4,1,0,5,0.0,0.0,0.0,0.00027570995312930797,6.892748828232699e-05,0.0,5,3.6,1.0,0.0,4.6,0.7290319315472834,0.023626363230351544,0.026171196129510688,0.00024813895781637717,6.892748828232699e-05,0.0,4.6
Train010,train,39,3,1,0,4,3.645159657736417,0.11813181615175772,0.13085598064755344,0.00020678246484698098,6.892748828232699e-05,0.0,4,3.4,1.0,0.0,4.4,0.7290319315472834,0.023626363230351544,0.026171196129510688,0.00023435346015991177,6.892748828232699e-05,0.0,4.4
Train010,train,40,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,4,3.2,1.0,0.0,4.2,0.7290319315472834,0.023626363230351544,0.026171196129510688,0.00022056796250344637,6.892748828232699e-05,0.0,4.2
Train010,train,41,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,4,3.0,1.0,0.0,4.0,0.7290319315472834,0.023626363230351544,0.026171196129510688,0.00020678246484698098,6.892748828232699e-05,0.0,4.0
Train010,train,42,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,4,3.0,1.2,0.0,4.2,0.6386235414578986,0.0,-0.2,0.00020678246484698098,8.271298593879239e-05,0.0,4.2
