vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train006,train,0,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14.0
Train006,train,1,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14.0
Train006,train,2,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.44186250375679814,-0.3384615384615385,0.23076923076923075,0.00013785497656465398,0.0,0.0,14.0
Train006,train,3,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.44186250375679814,-0.3384615384615385,0.23076923076923075,0.00013785497656465398,0.0,0.0,14.0
Train006,train,4,2,0,0,2,2.2093125187839906,-1.6923076923076923,1.1538461538461537,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.44186250375679814,-0.3384615384615385,0.23076923076923075,0.00013785497656465398,0.0,0.0,14.0
Train006,train,5,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.44186250375679814,-0.3384615384615385,0.23076923076923075,0.00013785497656465398,0.0,0.0,14.0
Train006,train,6,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.0,0.0,0.0,2.0,0.44186250375679814,-0.3384615384615385,0.23076923076923075,0.00013785497656465398,0.0,0.0,14.0
Train006,train,7,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,2.6,0.0,0.0,2.6,0.6749068627036114,-0.5594427190999915,0.3447213595499958,0.00017921146953405018,0.0,0.0,13.8
Train006,train,8,2,0,0,2,0.0,0.0,0.0,0.00013785497656465398,0.0,0.0,14,3.2,0.0,0.0,3.2,0.6749068627036114,-0.5594427190999915,0.3447213595499958,0.00022056796250344637,0.0,0.0,13.6
Train006,train,9,5,0,0,5,3.3745343135180574,-2.797213595499958,1.723606797749979,0.00034463744141163496,0.0,0.0,13,3.8,0.0,0.0,3.8,0.6749068627036114,-0.5594427190999915,0.3447213595499958,0.00026192445547284257,0.0,0.0,13.4
Train006,train,10,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,13,4.4,0.0,0.0,4.4,0.6749068627036114,-0.5594427190999915,0.3447213595499958,0.00030328094844223876,0.0,0.0,13.2
Train006,train,11,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,13,5.0,0.0,0.0,5.0,0.6749068627036114,-0.5594427190999915,0.3447213595499958,0.00034463744141163496,0.0,0.0,13.0
Train006,train,12,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,13,5.0,0.0,0.0,5.0,0.5562800001246448,-0.43993423307831214,0.3226091768137821,0.00034463744141163496,0.0,0.0,13.6
Train006,train,13,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,13,5.0,0.0,0.0,5.0,0.5562800001246448,-0.43993423307831214,0.3226091768137821,0.00034463744141163496,0.0,0.0,14.2
Train006,train,14,5,0,0,5,2.7814000006232242,-2.199671165391561,1.6130458840689106,0.00034463744141163496,0.0,0.0,16,5.0,0.0,0.0,5.0,0.5562800001246448,-0.43993423307831214,0.3226091768137821,0.00034463744141163496,0.0,0.0,14.8
Train006,train,15,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,16,5.0,0.0,0.0,5.0,0.5562800001246448,-0.43993423307831214,0.3226091768137821,0.00034463744141163496,0.0,0.0,15.4
Train006,train,16,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,16,5.0,0.0,0.0,5.0,0.5562800001246448,-0.43993423307831214,0.3226091768137821,0.00034463744141163496,0.0,0.0,16.0
Train006,train,17,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,16,5.2,0.2,0.0,5.4,0.5890546849662661,-0.3904635587847013,0.20951875684721383,0.00035842293906810036,1.3785497656465398e-05,0.0,16.2
Train006,train,18,5,0,0,5,0.0,0.0,0.0,0.00034463744141163496,0.0,0.0,16,5.4,0.4,0.0,5.8,0.5890546849662661,-0.3904635587847013,0.20951875684721383,0.00037220843672456576,2.7570995312930797e-05,0.0,16.4
Train006,train,19,6,1,0,7,2.945273424831331,-1.9523177939235064,1.0475937842360692,0.00041356492969396195,6.892748828232699e-05,0.0,17,5.6,0.6,0.0,6.2,0.5890546849662661,-0.3904635587847013,0.20951875684721383,0.00038599393438103115,4.1356492969396195e-05,0.0,16.6
Train006,train,20,6,1,0,7,0.0,0.0,0.0,0.00041356492969396195,6.892748828232699e-05,0.0,17,5.8,0.8,0.0,6.6,0.5890546849662661,-0.3904635587847013,0.20951875684721383,0.0003997794320374965,5.5141990625861594e-05,0.0,16.8
Train006,train,21,6,1,0,7,0.0,0.0,0.0,0.00041356492969396195,6.892748828232699e-05,0.0,17,6.0,1.0,0.0,7.0,0.5890546849662661,-0.3904635587847013,0.20951875684721383,0.00041356492969396195,6.892748828232699e-05,0.0,17.0
Train006,train,22,6,1,0,7,0.0,0.0,0.0,0.00041356492969396195,6.892748828232699e-05,0.0,17,6.0,1.2,0.0,7.2,0.6476705361507813,-0.3453514210711657,0.32260644112873993,0.00041356492969396195,8.271298593879239e-05,0.0,16.6
Train006,train,23,6,1,0,7,0.0,0.0,0.0,0.00041356492969396195,6.892748828232699e-05,0.0,17,6.0,1.4,0.0,7.4,0.6476705361507813,-0.3453514210711657,0.32260644112873993,0.00041356492969396195,9.649848359525779e-05,0.0,16.2
Train006,train,24,6,2,0,8,3.2383526807539065,-1.7267571053558284,1.6130322056436996,0.00041356492969396195,0.00013785497656465398,0.0,15,6.0,1.6,0.0,7.6,0.6476705361507813,-0.3453514210711657,0.32260644112873993,0.00041356492969396195,0.00011028398125172319,0.0,15.8
Train006,train,25,6,2,0,8,0.0,0.0,0.0,0.00041356492969396195,0.00013785497656465398,0.0,15,6.0,1.8,0.0,7.8,0.6476705361507813,-0.3453514210711657,0.32260644112873993,0.00041356492969396195,0.00012406947890818859,0.0,15.4
Train006,train,26,6,2,0,8,0.0,0.0,0.0,0.00041356492969396195,0.00013785497656465398,0.0,15,6.0,2.0,0.0,8.0,0.6476705361507813,-0.3453514210711657,0.32260644112873993,0.00041356492969396195,0.00013785497656465398,0.0,15.0
Train006,train,27,6,2,0,8,0.0,0.0,0.0,0.00041356492969396195,0.00013785497656465398,0.0,15,5.6,2.0,0.0,7.6,0.6527070771245065,-0.38970406561374504,0.2728179442575528,0.00038599393438103115,0.00013785497656465398,0.0,14.8
Train006,train,28,6,2,0,8,0.0,0.0,0.0,0.00041356492969396195,0.00013785497656465398,0.0,15,5.2,2.0,0.0,7.2,0.6527070771245065,-0.38970406561374504,0.2728179442575528,0.00035842293906810036,0.00013785497656465398,0.0,14.6
Train006,train,29,4,2,0,6,3.2635353856225326,-1.948520328068725,1.3640897212877638,0.00027570995312930797,0.00013785497656465398,0.0,14,4.8,2.0,0.0,6.8,0.6527070771245065,-0.38970406561374504,0.2728179442575528,0.00033085194375516956,0.00013785497656465398,0.0,14.4
Train006,train,30,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,14,4.4,2.0,0.0,6.4,0.6527070771245065,-0.38970406561374504,0.2728179442575528,0.00030328094844223876,0.00013785497656465398,0.0,14.2
Train006,train,31,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,14,4.0,2.0,0.0,6.0,0.6527070771245065,-0.38970406561374504,0.2728179442575528,0.00027570995312930797,0.00013785497656465398,0.0,14.0
Train006,train,32,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,14,4.0,2.0,0.0,6.0,0.5968935426625548,-0.33193972624477414,0.2866318973916117,0.00027570995312930797,0.00013785497656465398,0.0,14.6
Train006,train,33,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,14,4.0,2.0,0.0,6.0,0.5968935426625548,-0.33193972624477414,0.2866318973916117,0.00027570995312930797,0.00013785497656465398,0.0,15.2
Train006,train,34,4,2,0,6,2.9844677133127737,-1.6596986312238706,1.4331594869580586,0.00027570995312930797,0.00013785497656465398,0.0,17,4.0,2.0,0.0,6.0,0.5968935426625548,-0.33193972624477414,0.2866318973916117,0.00027570995312930797,0.00013785497656465398,0.0,15.8
Train006,train,35,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,17,4.0,2.0,0.0,6.0,0.5968935426625548,-0.33193972624477414,0.2866318973916117,0.00027570995312930797,0.00013785497656465398,0.0,16.4
Train006,train,36,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,17,4.0,2.0,0.0,6.0,0.5968935426625548,-0.33193972624477414,0.2866318973916117,0.00027570995312930797,0.00013785497656465398,0.0,17.0
Train006,train,37,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,17,4.0,2.0,0.0,6.0,0.6576607447960191,-0.47643875001038083,0.2316096875025952,0.00027570995312930797,0.00013785497656465398,0.0,16.8
