vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train009,train,0,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,6,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,6.0
Train009,train,1,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,6,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,6.0
Train009,train,2,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,6,2.2,2.0,0.0,4.2,0.6757850113332868,-0.3929857375934347,0.029993108893251002,0.00015164047422111938,0.00013785497656465398,0.0,6.2
Train009,train,3,2,2,0,4,0.0,0.0,0.0,0.00013785497656465398,0.00013785497656465398,0.0,6,2.4,2.0,0.0,4.4,0.6757850113332868,-0.3929857375934347,0.029993108893251002,0.00016542597187758478,0.00013785497656465398,0.0,6.4
Train009,train,4,3,2,0,5,3.3789250566664344,-1.9649286879671735,0.149965544466255,0.00020678246484698098,0.00013785497656465398,0.0,7,2.6,2.0,0.0,4.6,0.6757850113332868,-0.3929857375934347,0.029993108893251002,0.00017921146953405018,0.00013785497656465398,0.0,6.6
Train009,train,5,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,7,2.8,2.0,0.0,4.8,0.6757850113332868,-0.3929857375934347,0.029993108893251002,0.00019299696719051558,0.00013785497656465398,0.0,6.8
Train009,train,6,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,7,3.0,2.0,0.0,5.0,0.6757850113332868,-0.3929857375934347,0.029993108893251002,0.00020678246484698098,0.00013785497656465398,0.0,7.0
Train009,train,7,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,7,3.2,2.0,0.0,5.2,0.7759603295585014,-0.5512712447090098,0.16710092340585103,0.00022056796250344637,0.00013785497656465398,0.0,7.4
Train009,train,8,3,2,0,5,0.0,0.0,0.0,0.00020678246484698098,0.00013785497656465398,0.0,7,3.4,2.0,0.0,5.4,0.7759603295585014,-0.5512712447090098,0.16710092340585103,0.00023435346015991177,0.00013785497656465398,0.0,7.8
Train009,train,9,4,2,0,6,3.879801647792507,-2.756356223545049,0.8355046170292552,0.00027570995312930797,0.00013785497656465398,0.0,9,3.6,2.0,0.0,5.6,0.7759603295585014,-0.5512712447090098,0.16710092340585103,0.00024813895781637717,0.00013785497656465398,0.0,8.2
Train009,train,10,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,9,3.8,2.0,0.0,5.8,0.7759603295585014,-0.5512712447090098,0.16710092340585103,0.00026192445547284257,0.00013785497656465398,0.0,8.6
Train009,train,11,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,9,4.0,2.0,0.0,6.0,0.7759603295585014,-0.5512712447090098,0.16710092340585103,0.00027570995312930797,0.00013785497656465398,0.0,9.0
Train009,train,12,4,2,0,6,0.0,0.0,0.0,0.00027570995312930797,0.00013785497656465398,0.0,9,3.6,1.8,0.0,5.4,0.6852292827259029,-0.44127662183832816,0.12119149327574923,0.00024813895781637717,0.00012406947890818859,0.0,8.6
