vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train027,train,0,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,1,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,2,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.40494496762212673,0.26,-0.06999999999999999,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,3,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.40494496762212673,0.26,-0.06999999999999999,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,4,3,1,0,4,2.0247248381106338,1.3,-0.35,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.40494496762212673,0.26,-0.06999999999999999,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,5,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.40494496762212673,0.26,-0.06999999999999999,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,6,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.0,1.0,0.0,4.0,0.40494496762212673,0.26,-0.06999999999999999,0.00020678246484698098,6.892748828232699e-05,0.0,12.0
Train027,train,7,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.2,1.0,0.0,4.2,0.5967178884824591,0.35,-0.13333333333333333,0.00022056796250344637,6.892748828232699e-05,0.0,12.4
Train027,train,8,3,1,0,4,0.0,0.0,0.0,0.00020678246484698098,6.892748828232699e-05,0.0,12,3.4,1.0,0.0,4.4,0.5967178884824591,0.35,-0.13333333333333333,0.00023435346015991177,6.892748828232699e-05,0.0,12.8
Train027,train,9,4,1,0,5,2.9835894424122955,1.75,-0.6666666666666666,0.00027570995312930797,6.892748828232699e-05,0.0,14,3.6,1.0,0.0,4.6,0.5967178884824591,0.35,-0.13333333333333333,0.00024813895781637717,6.892748828232699e-05,0.0,13.2
