vid_id,split,frame,left,center,right,total_count,mean_speed,flow_x,flow_y,density_left,density_center,density_right,active_tracks,left_smooth,center_smooth,right_smooth,total_count_smooth,mean_speed_smooth,flow_x_smooth,flow_y_smooth,density_left_smooth,density_center_smooth,density_right_smooth,active_tracks_smooth
Train003,train,0,9,1,0,10,0.0,0.0,0.0,0.0006203473945409429,6.892748828232699e-05,0.0,27,9.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0006203473945409429,6.892748828232699e-05,0.0,27.0
Train003,train,1,9,1,0,10,0.0,0.0,0.0,0.0006203473945409429,6.892748828232699e-05,0.0,27,9.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0006203473945409429,6.892748828232699e-05,0.0,27.0
Train003,train,2,9,1,0,10,0.0,0.0,0.0,0.0006203473945409429,6.892748828232699e-05,0.0,27,9.2,1.0,0.0,10.2,0.5907894577369908,0.44119450477103034,-0.2536781711402262,0.0006341328921974083,6.892748828232699e-05,0.0,26.2
Train003,train,3,9,1,0,10,0.0,0.0,0.0,0.0006203473945409429,6.892748828232699e-05,0.0,27,9.4,1.0,0.0,10.4,0.5907894577369908,0.44119450477103034,-0.2536781711402262,0.0006479183898538737,6.892748828232699e-05,0.0,25.4
Train003,train,4,10,1,0,11,2.953947288684954,2.2059725238551517,-1.2683908557011312,0.0006892748828232699,6.892748828232699e-05,0.0,23,9.6,1.0,0.0,10.6,0.5907894577369908,0.44119450477103034,-0.2536781711402262,0.0006617038875103391,6.892748828232699e-05,0.0,24.6
Train003,train,5,10,1,0,11,0.0,0.0,0.0,0.0006892748828232699,6.892748828232699e-05,0.0,23,9.8,1.0,0.0,10.8,0.5907894577369908,0.44119450477103034,-0.2536781711402262,0.0006754893851668045,6.892748828232699e-05,0.0,23.8
Train003,train,6,10,1,0,11,0.0,0.0,0.0,0.0006892748828232699,6.892748828232699e-05,0.0,23,10.0,1.0,0.0,11.0,0.5907894577369908,0.44119450477103034,-0.2536781711402262,0.0006892748828232699,6.892748828232699e-05,0.0,23.0
Train003,train,7,10,1,0,11,0.0,0.0,0.0,0.0006892748828232699,6.892748828232699e-05,0.0,23,9.8,1.0,0.0,10.8,0.7336327068239222,0.4766416618588072,-0.27350621727309316,0.0006754893851668045,6.892748828232699e-05,0.0,22.8
Train003,train,8,10,1,0,11,0.0,0.0,0.0,0.0006892748828232699,6.892748828232699e-05,0.0,23,9.6,1.0,0.0,10.6,0.7336327068239222,0.4766416618588072,-0.27350621727309316,0.0006617038875103391,6.892748828232699e-05,0.0,22.6
Train003,train,9,9,1,0,10,3.668163534119611,2.383208309294036,-1.3675310863654657,0.0006203473945409429,6.892748828232699e-05,0.0,22,9.4,1.0,0.0,10.4,0.7336327068239222,0.4766416618588072,-0.27350621727309316,0.0006479183898538737,6.892748828232699e-05,0.0,22.4
